X,Y,class_id,class_name,Blue,Green,Red,RedEdge,NIR,nDSM_m,Thermal_C
459220.7109,4334206.9129,3,Road,0.107069,0.114118,0.126029,0.132947,0.153323,-0.0003,44.2597
459221.3094,4334268.1121,3,Road,0.118406,0.126858,0.137982,0.146481,0.158811,-0.0225,45.1295
459223.1998,4334227.2853,3,Road,0.108689,0.121554,0.132660,0.141265,0.164363,0.0190,46.1536
459220.6685,4334204.8455,3,Road,0.107287,0.118534,0.128240,0.132889,0.149904,0.0030,44.0774
459219.0628,4334273.1321,3,Road,0.125667,0.142162,0.152335,0.152886,0.162544,-0.0671,43.5022
459216.7289,4334273.9816,3,Road,0.142592,0.164699,0.175639,0.180475,0.191932,-0.0162,42.8289
459219.9281,4334214.5479,3,Road,0.111382,0.121909,0.133534,0.142829,0.160035,-0.0662,42.0573
459221.8720,4334258.4401,3,Road,0.103666,0.113585,0.124965,0.130455,0.148085,0.0031,44.4421
459221.4803,4334219.7614,3,Road,0.116878,0.125996,0.142211,0.146452,0.163265,0.0027,44.5123
459219.2283,4334264.1947,3,Road,0.096969,0.108103,0.117352,0.122601,0.136229,0.0266,44.2597
459222.3433,4334238.2165,3,Road,0.105322,0.119321,0.117379,0.187343,0.252464,-0.0865,31.0169
459221.1779,4334220.4491,3,Road,0.110745,0.123153,0.134652,0.140424,0.154828,-0.0414,44.6666
459221.7688,4334256.7097,3,Road,0.101609,0.108255,0.118880,0.124166,0.143506,0.0112,42.8429
459216.1345,4334275.3031,3,Road,0.119880,0.145030,0.153590,0.162304,0.175560,-0.0185,42.9271
459220.3993,4334231.1410,3,Road,0.107214,0.120285,0.132551,0.138106,0.157620,-0.0091,44.9752
459222.0960,4334222.7360,3,Road,0.107415,0.118102,0.129550,0.134831,0.151535,-0.0081,45.4943
459221.5274,4334205.5362,3,Road,0.099444,0.108737,0.121882,0.124427,0.143255,-0.0032,44.0774
459222.8437,4334237.8142,3,Road,0.094385,0.110336,0.121090,0.130107,0.155267,-0.0624,30.1612
459221.0148,4334219.8811,3,Road,0.108798,0.120590,0.133343,0.139294,0.154452,-0.0383,44.4141
459221.3791,4334263.4233,3,Road,0.100754,0.109143,0.123055,0.129701,0.142565,0.0277,44.5964
459219.5399,4334251.2131,3,Road,0.095932,0.099575,0.110175,0.117848,0.132936,-0.0654,37.6103
459219.3875,4334273.0524,3,Road,0.125959,0.141401,0.150207,0.157725,0.164551,-0.0813,43.9090
459219.7623,4334268.9209,3,Road,0.120244,0.133305,0.144203,0.146104,0.157212,-0.0360,43.9371
459222.5003,4334234.8377,3,Road,0.097460,0.107824,0.120381,0.128890,0.150876,-0.0027,40.6544
459222.7247,4334220.3864,3,Road,0.102246,0.116123,0.124801,0.130600,0.151723,-0.0083,45.1576
459220.0020,4334266.0988,3,Road,0.122537,0.131706,0.143275,0.152132,0.157337,-0.0049,44.1335
459218.4596,4334253.1478,3,Road,0.099571,0.108331,0.118553,0.125615,0.143255,0.0004,40.1775
459222.4375,4334210.2190,3,Road,0.104521,0.112417,0.125484,0.132426,0.153605,-0.0123,45.0874
459217.7190,4334269.9719,3,Road,0.122410,0.137036,0.145213,0.151060,0.162387,-0.0581,43.2497
459218.3964,4334279.2916,3,Road,0.133948,0.148533,0.158775,0.164941,0.174431,-0.0758,40.8649
459224.1097,4334223.5982,3,Road,0.261880,0.279923,0.329379,0.307089,0.335171,-0.0122,44.6666
459219.3394,4334210.3600,3,Road,0.127669,0.135665,0.155036,0.159464,0.178727,-0.0420,43.6425
459221.6538,4334204.8617,3,Road,0.104831,0.110311,0.123928,0.128629,0.148681,-0.0218,44.0774
459223.1214,4334213.3549,3,Road,0.042684,0.042217,0.045394,0.051716,0.068358,0.0365,30.1612
459222.5005,4334233.8206,3,Road,0.102519,0.115006,0.130696,0.136946,0.156114,-0.0041,44.0774
459219.6070,4334246.0056,3,Road,0.050909,0.047623,0.049678,0.058033,0.072749,-0.1241,27.2573
459220.9704,4334222.7165,3,Road,0.109216,0.119701,0.133206,0.138019,0.156930,-0.0203,45.0173
459223.8293,4334215.8130,3,Road,0.215712,0.218174,0.232589,0.240319,0.253374,0.0345,33.9068
459219.6113,4334228.7420,3,Road,0.119207,0.134092,0.147860,0.153726,0.173019,-0.0109,44.0493
459219.3225,4334247.4941,3,Road,0.053803,0.049349,0.051915,0.058584,0.073188,-0.0889,27.7062
459219.2004,4334235.1808,3,Road,0.117041,0.129041,0.144694,0.150132,0.172486,-0.0709,43.9231
459221.8812,4334256.5985,3,Road,0.098661,0.110133,0.119644,0.125760,0.140714,0.0183,42.5623
459222.7883,4334222.1508,3,Road,0.102720,0.114143,0.128049,0.129585,0.152695,0.0030,45.6346
459220.7697,4334248.6423,3,Road,0.056005,0.051735,0.056118,0.064902,0.075948,-0.1105,28.0850
459218.6063,4334240.8081,3,Road,0.093438,0.103052,0.121036,0.135237,0.157149,-0.0465,43.4321
459221.4332,4334254.6112,3,Road,0.077843,0.081226,0.091237,0.095331,0.112550,-0.0217,38.0031
459220.5562,4334279.5313,3,Road,0.055168,0.057420,0.061303,0.067191,0.077422,0.6234,39.4901
459220.0730,4334273.9399,3,Road,0.115149,0.129168,0.137736,0.142714,0.157180,-0.0539,43.7688
459219.2470,4334248.6077,3,Road,0.081701,0.083485,0.088781,0.096490,0.112330,-0.1215,31.3676
459218.7788,4334206.1451,3,Road,0.119080,0.131198,0.143876,0.145756,0.167656,-0.0321,43.1936
459219.7781,4334226.5173,3,Road,0.118279,0.131706,0.143794,0.147061,0.170416,0.0199,43.9792
459221.8665,4334221.5363,3,Road,0.110545,0.122544,0.134189,0.139439,0.157745,0.0085,45.3820
459217.8868,4334252.0964,3,Road,0.087051,0.096251,0.109002,0.114661,0.142879,-0.0582,41.4962
459216.4158,4334276.1757,3,Road,0.144557,0.166095,0.182843,0.185662,0.196730,-0.0313,42.3940
459223.0958,4334220.8587,3,Road,0.101464,0.114321,0.129058,0.133643,0.154138,0.0057,45.2277
459222.2930,4334250.4896,3,Road,0.051201,0.048334,0.051834,0.057280,0.068860,-0.0104,27.2292
459221.4187,4334207.4189,3,Road,0.107415,0.117290,0.129304,0.130687,0.153229,-0.0112,44.6946
459218.8455,4334278.5624,3,Road,0.128597,0.140970,0.152117,0.159377,0.166151,-0.0580,39.3498
459220.1332,4334225.1474,3,Road,0.124248,0.137289,0.151789,0.153610,0.175936,-0.0299,44.2177
459221.0884,4334231.9481,3,Road,0.102046,0.114245,0.127367,0.132223,0.152413,-0.0011,45.0734
459218.0108,4334275.1843,3,Road,0.122501,0.142035,0.153126,0.155581,0.170855,-0.0235,42.7307
459220.0903,4334267.4979,3,Road,0.121191,0.132239,0.144449,0.147727,0.156083,0.0024,43.8529
459216.2012,4334276.9190,3,Road,0.139753,0.160563,0.173756,0.178330,0.197169,-0.0484,42.2116
459222.4437,4334216.7211,3,Road,0.099134,0.109778,0.122264,0.131005,0.148838,-0.0070,44.0914
459221.6943,4334232.8189,3,Road,0.117333,0.130995,0.146523,0.153697,0.172706,-0.0197,45.0594
459218.9001,4334264.2965,3,Road,0.101955,0.108737,0.117652,0.123702,0.132717,-0.0034,44.2317
459219.0655,4334240.4038,3,Road,0.098024,0.105743,0.116315,0.125586,0.145043,-0.0451,41.4681
459219.2061,4334217.7914,3,Road,0.123411,0.147137,0.158475,0.163000,0.185345,-0.0912,42.8569
459219.6588,4334225.9827,3,Road,0.118952,0.132569,0.144476,0.150683,0.166997,0.0355,44.0634
459221.0274,4334225.1689,3,Road,0.110072,0.122696,0.135880,0.139989,0.162481,-0.0116,44.8349
459217.3998,4334260.1260,3,Road,0.115385,0.125970,0.144312,0.148365,0.167813,-0.0446,44.9612
459215.8930,4334281.0900,3,Road,0.146814,0.163735,0.177003,0.184358,0.198863,0.0004,42.7587
459217.4448,4334276.3741,3,Road,0.129125,0.144929,0.157001,0.158682,0.173772,-0.0295,42.1835
459219.9634,4334231.2273,3,Road,0.117424,0.133026,0.146304,0.152944,0.168942,-0.0035,44.6946
459223.1503,4334233.6117,3,Road,0.105922,0.122747,0.135880,0.142308,0.168095,-0.0094,43.9932
459221.3812,4334225.2820,3,Road,0.110345,0.120590,0.133997,0.135497,0.157557,-0.0190,44.8630
459220.4780,4334207.6051,3,Road,0.112110,0.123432,0.132551,0.141062,0.156585,0.0174,44.3860
459223.7237,4334232.2099,3,Road,0.110490,0.125386,0.145813,0.155233,0.185408,0.0154,44.2597
459221.2618,4334222.5560,3,Road,0.109762,0.123534,0.136126,0.138569,0.159250,-0.0240,45.0033
459216.8405,4334262.5160,3,Road,0.390942,0.393522,0.477907,0.480391,0.473297,-0.0757,43.9651
459218.6941,4334242.4275,3,Road,0.094403,0.101301,0.111840,0.119993,0.141185,-0.0044,36.0812
459220.3484,4334227.1615,3,Road,0.111163,0.124219,0.135635,0.142192,0.160693,-0.0091,44.4561
459217.9330,4334260.3542,3,Road,0.103029,0.113280,0.122646,0.125963,0.146768,-0.0262,44.3299
459223.1312,4334217.6166,3,Road,0.099626,0.110438,0.124747,0.132657,0.151315,0.0135,45.1436
459216.1513,4334273.3452,3,Road,0.130672,0.152416,0.168953,0.178968,0.198424,-0.0322,43.4742
459218.4273,4334245.9652,3,Road,0.053093,0.049298,0.052570,0.061134,0.075948,-0.2352,27.3835
459221.6106,4334265.0404,3,Road,0.107051,0.114879,0.129004,0.135961,0.149935,0.0188,44.0634
459220.9464,4334214.4617,3,Road,0.107833,0.120691,0.130969,0.136077,0.155267,-0.0577,41.1875
459221.6777,4334255.9241,3,Road,0.091619,0.101834,0.113450,0.116197,0.135257,0.0298,42.4641
459218.2744,4334255.2975,3,Road,0.097169,0.108128,0.114978,0.116602,0.138927,-0.0487,42.4922
459212.9464,4334270.0338,3,Road,0.260807,0.315302,0.356831,0.351922,0.370141,-0.0562,31.9428
459201.4326,4334269.9171,3,Road,0.226176,0.292359,0.336828,0.340851,0.360858,-0.0681,37.8347
459191.0054,4334251.1587,3,Road,0.259842,0.345986,0.457987,0.494360,0.533328,0.0188,41.0052
459200.4364,4334271.3880,3,Road,0.224556,0.285202,0.338575,0.356327,0.379864,0.0155,37.3998
459207.4919,4334271.2278,3,Road,0.216876,0.280253,0.327278,0.342764,0.371082,-0.0179,37.9610
459193.9261,4334262.1191,3,Road,0.231289,0.303044,0.346898,0.354211,0.387611,-0.0383,38.7466
459193.0533,4334256.3768,3,Road,0.212290,0.270152,0.313415,0.319145,0.375160,-0.0677,39.7286
459182.8729,4334267.2544,3,Road,0.205011,0.255228,0.292240,0.304510,0.343733,-0.0308,37.7225
459195.6242,4334269.6854,3,Road,0.228742,0.286851,0.335682,0.352386,0.372117,-0.0415,38.5361
459215.0557,4334268.8075,3,Road,0.203228,0.273020,0.322393,0.334592,0.373435,-0.1423,39.1253
459188.6778,4334262.7298,3,Road,0.167778,0.219266,0.254583,0.268111,0.309264,-0.1089,37.2736
459197.7194,4334269.0982,3,Road,0.193965,0.242792,0.284599,0.294309,0.329337,-0.0529,38.2415
459195.0365,4334269.8166,3,Road,0.236803,0.294541,0.339530,0.352704,0.376320,-0.0238,38.3959
459193.0973,4334268.5492,3,Road,0.271107,0.338803,0.388348,0.386553,0.403387,-0.0457,37.6944
459203.3240,4334271.5314,3,Road,0.261116,0.329870,0.379889,0.396320,0.408688,-0.0038,36.8387
459195.3114,4334253.9311,3,Road,0.223610,0.298932,0.347962,0.353661,0.370894,0.0091,39.1955
459191.3052,4334260.5771,3,Road,0.203555,0.260634,0.302800,0.318247,0.359948,-0.1226,40.9631
459184.7462,4334267.0598,3,Road,0.234638,0.291471,0.329379,0.334737,0.345458,0.0807,37.5682
459199.5629,4334271.6993,3,Road,0.192418,0.247031,0.289238,0.298772,0.332724,0.0906,36.7686
459182.3556,4334269.7017,3,Road,0.229233,0.296851,0.334182,0.354733,0.388897,-0.0882,41.8749
459214.8294,4334272.8707,3,Road,0.299532,0.394740,0.457250,0.452020,0.463637,-0.0617,38.5361
459188.2339,4334270.1908,3,Road,0.259205,0.332839,0.373613,0.378004,0.402948,-0.0365,38.0031
459194.6307,4334262.4376,3,Road,0.239679,0.308399,0.352792,0.362876,0.385698,-0.0518,37.9470
459194.8930,4334252.8863,3,Road,0.240043,0.314160,0.352819,0.359428,0.372870,-0.0274,39.1394
459194.1585,4334256.6683,3,Road,0.220643,0.276674,0.321083,0.335983,0.369890,0.0255,39.3498
459183.7353,4334268.2697,3,Road,0.223027,0.284085,0.321738,0.332940,0.354397,-0.0675,39.0271
459184.9717,4334266.0356,3,Road,0.206649,0.255279,0.297070,0.302511,0.331815,-0.0437,36.1653
459214.5885,4334273.4676,3,Road,0.277221,0.374310,0.446389,0.449296,0.471698,-0.1245,39.6023
459195.4203,4334271.3578,3,Road,0.197204,0.246269,0.282416,0.295410,0.337084,-0.0023,38.0031
459195.2284,4334259.8166,3,Road,0.232763,0.306774,0.343978,0.361978,0.383596,-0.0723,37.6243
459194.9127,4334269.5838,3,Road,0.226376,0.292587,0.345752,0.349951,0.371678,-0.0393,38.3959
459199.2544,4334269.7477,3,Road,0.246867,0.304110,0.353010,0.355197,0.373121,-0.0327,38.2275
459193.1421,4334262.2585,3,Road,0.226558,0.283222,0.330143,0.340330,0.373246,-0.0470,38.7325
459192.7602,4334250.8229,3,Road,0.255256,0.344895,0.403848,0.420837,0.444066,-0.1041,41.0052
459193.4329,4334266.7983,3,Road,0.244228,0.295455,0.342968,0.350937,0.363806,-0.0818,38.4800
459207.5192,4334270.8658,3,Road,0.219606,0.285735,0.334045,0.351458,0.373623,-0.0452,38.1293
459195.0684,4334255.7130,3,Road,0.208323,0.270177,0.316172,0.332737,0.355557,-0.0124,39.2516
459192.9543,4334258.8145,3,Road,0.221863,0.297409,0.340649,0.356298,0.389273,-0.0514,38.9009
459188.2182,4334269.2299,3,Road,0.262772,0.332332,0.384037,0.376352,0.403889,-0.0484,37.7225
459193.9228,4334267.7450,3,Road,0.237950,0.303272,0.337593,0.347633,0.372682,-0.0688,38.3398
459195.1985,4334259.3687,3,Road,0.241007,0.307612,0.364171,0.365543,0.387486,-0.0454,37.6243
459197.1592,4334271.4187,3,Road,0.181244,0.233174,0.271310,0.295729,0.326546,0.0620,37.6243
459188.4893,4334271.7995,3,Road,0.226176,0.287232,0.343241,0.341750,0.369326,-0.0310,37.9750
459188.7367,4334266.9954,3,Road,0.182919,0.194597,0.236382,0.266343,0.257921,-0.0718,37.7505
459188.9571,4334270.3395,3,Road,0.236894,0.302688,0.353474,0.350502,0.377355,-0.0303,38.5221
459194.7593,4334250.6984,3,Road,0.228359,0.313728,0.377924,0.400985,0.441682,-0.0126,38.2275
459192.1198,4334260.4876,3,Road,0.229106,0.286268,0.333145,0.347778,0.374877,-0.0890,39.6163
459194.5133,4334259.4802,3,Road,0.222372,0.285202,0.321547,0.339837,0.367444,-0.0309,38.6905
459187.5358,4334270.3875,3,Road,0.258896,0.326139,0.377378,0.384322,0.405363,-0.0083,37.3998
459183.3633,4334267.6295,3,Road,0.204793,0.254848,0.287547,0.294976,0.332724,-0.0617,38.4800
459190.7919,4334264.2245,3,Road,0.082483,0.088332,0.098551,0.102576,0.119512,0.3707,32.1111
459189.9743,4334250.5835,3,Road,0.253600,0.352762,0.439704,0.467756,0.524671,0.0046,42.1976
459194.2940,4334266.2163,3,Road,0.233509,0.288425,0.325613,0.339345,0.355588,-0.0742,37.9750
459213.5113,4334270.8704,3,Road,0.299132,0.372279,0.422103,0.415215,0.432650,-0.0974,35.3657
459180.4457,4334268.0030,3,Road,0.278204,0.350377,0.380707,0.401275,0.409848,0.2702,41.1034
459212.0204,4334271.3313,3,Road,0.227304,0.289161,0.335437,0.340967,0.367224,-0.0645,36.1934
459189.8819,4334268.8261,3,Road,0.250361,0.319058,0.362670,0.370904,0.401380,-0.0542,38.5502
459193.3634,4334254.0804,3,Road,0.227795,0.299186,0.363298,0.377598,0.399341,-0.0331,40.5983
459184.6089,4334268.5434,3,Road,0.214074,0.276497,0.306839,0.322014,0.352170,-0.0783,38.5782
459214.6621,4334271.5883,3,Road,0.303390,0.363523,0.404693,0.403970,0.416591,-0.0182,38.2415
459184.1593,4334270.2063,3,Road,0.231726,0.291623,0.323294,0.340533,0.369232,-0.0664,38.7746
459193.1615,4334252.8603,3,Road,0.224829,0.289922,0.349244,0.360964,0.400313,-0.0621,40.8929
459189.7132,4334266.2320,3,Road,0.242390,0.309642,0.357567,0.369165,0.380868,-0.1120,38.5081
459181.2137,4334266.4871,3,Road,0.224465,0.291014,0.339748,0.362239,0.391124,-0.0217,40.5703
459183.2466,4334267.8128,3,Road,0.224065,0.282512,0.319392,0.326941,0.355149,-0.0783,38.4800
459194.6501,4334259.2464,3,Road,0.209943,0.273984,0.311014,0.325173,0.353205,-0.0389,38.5923
459204.2368,4334271.2255,3,Road,0.230671,0.297029,0.347143,0.354443,0.379300,-0.0041,37.2034
459193.7877,4334269.2145,3,Road,0.254019,0.318474,0.364908,0.370788,0.389116,-0.0369,38.0311
459192.8884,4334255.3765,3,Road,0.203046,0.259340,0.321847,0.337780,0.379739,-0.0763,40.4580
459199.8868,4334271.5613,3,Road,0.220043,0.279796,0.331753,0.347749,0.376069,0.0823,36.7966
459187.1400,4334272.1814,3,Road,0.205575,0.264035,0.300126,0.320739,0.346744,-0.0291,37.7505
459186.0768,4334249.9693,3,Road,0.133347,0.189978,0.218863,0.296801,0.433747,-0.0135,46.3921
459197.2820,4334270.5618,3,Road,0.228014,0.293704,0.337483,0.343692,0.365437,-0.0489,38.1714
459193.9088,4334263.6792,3,Road,0.236148,0.303830,0.344333,0.347894,0.370925,-0.0468,38.4380
459189.7944,4334250.9317,3,Road,0.238732,0.332992,0.409987,0.456280,0.533735,0.0019,42.6324
459188.3140,4334270.9636,3,Road,0.254219,0.331672,0.380162,0.390379,0.416152,-0.0393,37.4980
459190.2214,4334264.0357,3,Road,0.170453,0.221245,0.266262,0.281094,0.309013,-0.0603,34.4398
459205.9914,4334269.4631,3,Road,0.200662,0.260076,0.293250,0.310335,0.345772,-0.0587,40.3318
459197.6026,4334270.8924,3,Road,0.250816,0.313119,0.355957,0.367079,0.388019,-0.0355,37.6243
459194.9001,4334263.8241,3,Road,0.214511,0.268147,0.313170,0.315291,0.348312,-0.0583,37.9329
459201.4905,4334270.8612,3,Road,0.202009,0.259035,0.298434,0.318276,0.352452,-0.0707,38.0171
459192.9754,4334254.4273,3,Road,0.191945,0.257792,0.302746,0.317609,0.370988,-0.0295,40.9070
459184.4257,4334266.4713,3,Road,0.224065,0.299262,0.345997,0.351835,0.387454,-0.0284,38.8448
459192.8042,4334256.7790,3,Road,0.210543,0.272918,0.325613,0.346387,0.372776,-0.0923,39.9811
459189.5053,4334271.8433,3,Road,0.221226,0.284415,0.332899,0.347894,0.377480,-0.0459,37.8207
459187.2870,4334263.9912,3,Road,0.183719,0.238148,0.272074,0.289730,0.326263,-0.1027,42.9832
459188.3939,4334270.7532,3,Road,0.242554,0.300963,0.344988,0.345517,0.378202,-0.0421,37.4980
459202.6320,4334271.5026,3,Road,0.294619,0.372152,0.421694,0.414664,0.435629,-0.0307,36.8668
459201.2591,4334271.5488,3,Road,0.207614,0.267918,0.312761,0.321174,0.353613,-0.0066,36.8808
459188.4106,4334250.3839,3,Road,0.278277,0.367812,0.457114,0.491810,0.525894,0.0074,45.7047
459194.3549,4334263.3718,3,Road,0.217641,0.275329,0.310277,0.315059,0.345834,-0.0552,38.3538
459190.4776,4334267.9168,3,Road,0.278823,0.346113,0.394160,0.388669,0.409973,-0.0832,37.7786
459189.4171,4334264.0259,3,Road,0.184538,0.236498,0.277505,0.287325,0.317638,-0.0724,38.5221
459187.5832,4334250.2362,3,Road,0.193983,0.265989,0.316008,0.373309,0.472105,0.0058,46.7428
459188.3175,4334272.0515,3,Road,0.222026,0.278222,0.323676,0.338678,0.365656,-0.0301,37.8347
459191.2267,4334267.6371,3,Road,0.274710,0.345656,0.390149,0.396262,0.405206,-0.0857,37.6243
459191.8290,4334271.0043,3,Road,0.244283,0.315124,0.358413,0.357573,0.386419,-0.0621,38.4099
459195.3032,4334267.8929,3,Road,0.226267,0.288831,0.335109,0.339229,0.364559,-0.0599,38.5081
459193.1103,4334263.8369,3,Road,0.210707,0.261117,0.291885,0.298946,0.314282,-0.0405,38.7606
459213.3037,4334271.5349,3,Road,0.257677,0.322434,0.359095,0.366064,0.392755,-0.0441,37.0211
459194.0960,4334262.3547,3,Road,0.242336,0.309668,0.356667,0.366238,0.393570,-0.0438,38.5923
459192.0635,4334268.4735,3,Road,0.269815,0.340199,0.383927,0.384872,0.406461,-0.0639,37.8347
459190.5563,4334268.8610,3,Road,0.250871,0.317282,0.377951,0.372498,0.399027,-0.0610,38.4099
459188.9472,4334250.5646,3,Road,0.264101,0.345453,0.436047,0.466394,0.525173,0.0139,45.1996
459199.9986,4334269.8751,3,Road,0.233928,0.295354,0.339748,0.344880,0.364904,-0.0382,38.3959
459190.3072,4334267.8000,3,Road,0.269451,0.340885,0.381444,0.381511,0.400878,-0.0915,37.6664
459183.4026,4334270.4012,3,Road,0.204320,0.265203,0.299253,0.318044,0.348845,-0.0465,40.6404
459186.3989,4334267.8339,3,Road,0.249196,0.325225,0.405649,0.414983,0.446105,-0.0311,39.4200
459213.8905,4334271.7945,3,Road,0.300588,0.368421,0.406877,0.409100,0.419320,-0.0493,37.8488
459193.8238,4334264.6512,3,Road,0.237859,0.298678,0.339503,0.345141,0.359164,-0.0507,38.5081
459187.2434,4334268.6200,3,Road,0.288923,0.358701,0.405621,0.412809,0.420449,-0.0554,37.2876
459193.4057,4334253.6325,3,Road,0.211672,0.271801,0.317754,0.342590,0.382906,-0.0387,40.6404
459191.4920,4334259.3453,3,Road,0.230525,0.305379,0.359423,0.360152,0.392786,-0.1248,39.9530
459193.5704,4334263.0943,3,Road,0.247013,0.313119,0.367063,0.370035,0.383565,-0.0573,38.1433
459214.7458,4334270.6538,3,Road,0.305046,0.355656,0.400709,0.394668,0.403669,-0.0225,38.4940
459188.2542,4334271.6100,3,Road,0.224720,0.282359,0.332981,0.346242,0.360136,-0.0267,37.9750
459186.7529,4334270.0376,3,Road,0.284610,0.366442,0.428025,0.432893,0.455294,-0.0206,36.9650
459194.3442,4334259.3650,3,Road,0.227995,0.296496,0.333445,0.345836,0.372305,-0.0284,38.6905
459182.2199,4334266.7050,3,Road,0.199515,0.245914,0.281434,0.297613,0.336958,-0.0298,39.9670
459214.5116,4334270.4827,3,Road,0.295165,0.360376,0.395770,0.392146,0.408374,-0.0423,38.4940
459213.7404,4334270.3617,3,Road,0.157951,0.190536,0.187509,0.190734,0.203003,0.0179,35.0290
459192.5998,4334268.3651,3,Road,0.262954,0.326038,0.371020,0.379598,0.390998,-0.0447,37.7926
459190.7079,4334267.2343,3,Road,0.288704,0.362990,0.412116,0.415910,0.429294,-0.0913,37.5963
459195.2834,4334262.0751,3,Road,0.227322,0.303171,0.348399,0.357776,0.378798,-0.0752,37.6664
459188.9990,4334263.0124,3,Road,0.130836,0.186983,0.201863,0.212991,0.267268,-0.0395,36.8527
459201.3264,4334270.6491,3,Road,0.196786,0.259188,0.297861,0.298627,0.345803,-0.0623,38.0592
459193.3749,4334254.2653,3,Road,0.213856,0.280050,0.328124,0.339547,0.388395,-0.0273,40.3879
459214.3111,4334272.8915,3,Road,0.271052,0.343448,0.394324,0.400638,0.432305,-0.1267,38.4800
459211.5052,4334270.1327,3,Road,0.267576,0.325352,0.361824,0.369426,0.379488,-0.0587,35.8286
